osm_id,network_id
14498,{'296806'}
14606,set()
4266,set()
2780,{'525759'}
24245,{'407942'}
3212,set()
22995,set()
9596,"{'543674', '337449', '387762'}"
10583,{'494947'}
4476,{'558194'}
349,set()
3988,set()
17113,"{'404804', '38735', '424424'}"
15076,set()
22172,set()
7844,set()
20210,set()
24299,{'545372'}
3244,set()
5007,{'297103'}
8092,{'548649'}
2372,{'348376'}
1241,set()
15671,{'536846'}
10494,{'273167'}
13083,{'308785'}
25272,set()
22329,{'314689'}
11322,{'570603'}
6217,{'375470'}
2808,{'571669'}
4027,set()
10678,set()
23524,{'549010'}
12769,"{'149585', '83980', '1120', '16458', '525071', '484315', '310100'}"
18496,{'205508'}
15704,{'556341'}
19934,{'410520'}
19946,{'572116'}
28278,set()
16330,{'538090'}
20825,set()
15423,set()
4368,set()
21594,{'483485'}
21613,{'20490'}
26229,{'549645'}
29387,{'558317'}
7543,{'90664'}
25418,set()
16008,{'459755'}
1032,set()
17775,set()
5321,set()
1129,set()
13931,{'553947'}
27110,{'494980'}
7826,"{'553947', '3612', '554140'}"
29349,{'459664'}
12655,set()
12615,{'543275'}
12334,{'554428'}
11711,"{'102779', '223608'}"
2453,set()
26137,{'440805'}
13797,set()
21012,{'556341'}
5219,"{'232683', '285673', '483485'}"
25012,set()
6842,{'252914'}
19721,set()
19077,set()
30034,set()
9237,"{'107561', '23805'}"
6791,{'89616'}
11602,set()
18680,{'286834'}
27017,{'494980'}
29659,set()
1329,set()
3611,set()
9689,set()
20807,{'436449'}
10040,set()
6158,{'420042'}
22465,"{'265497', '345312'}"
370,{'427370'}
20262,set()
27881,{'286796'}
12035,set()
17925,{'343793'}
18418,set()
988,set()
738,{'462611'}
29559,{'65023'}
5348,{'558194'}
5192,{'494844'}
10860,set()
28826,set()
16914,{'224322'}
27045,{'461589'}
23649,{'474479'}
29215,{'76522'}
3254,{'252873'}
6839,{'252914'}
14522,{'223439'}
28332,{'254114'}
5874,set()
5989,{'356054'}
22028,set()
27676,{'125068'}
9088,set()
5624,"{'73734', '571971'}"
27121,{'423984'}
25922,{'551280'}
13554,set()
10311,set()
1797,set()
27508,set()
25291,{'440859'}
14130,{'310619'}
11902,set()
15000,{'272454'}
22645,{'459660'}
26847,{'459664'}
15257,set()
23996,{'357362'}
5830,set()
16735,{'106915'}
25468,set()
2225,{'494947'}
8740,{'459660'}
4654,set()
28081,{'385512'}
1724,{'409803'}
7689,{'420733'}
16010,{'494844'}
13560,set()
15499,{'434956'}
2284,set()
4516,set()
12785,{'436449'}
29442,set()
21347,set()
74,set()
23576,set()
20395,set()
16877,{'261365'}
14801,set()
14184,set()
2331,{'205446'}
15584,{'436449'}
23754,{'558396'}
7565,{'459481'}
22027,{'558418'}
23445,set()
359,set()
30331,{'553947'}
8097,set()
20465,{'440383'}
16535,{'17355'}
28697,set()
12928,{'94237'}
25662,{'273167'}
22210,set()
3196,set()
30308,set()
685,set()
28832,{'95276'}
3653,{'427370'}
9687,set()
28854,set()
20251,{'514878'}
27265,set()
11834,{'319139'}
24924,set()
2588,{'272175'}
4771,{'297103'}
15137,set()
3411,set()
7905,{'486721'}
5347,{'198457'}
10084,set()
870,{'558242'}
3780,set()
15989,set()
14088,"{'203175', '467689', '87166'}"
5576,{'34974'}
8050,{'551173'}
16846,set()
21056,{'554200'}
10562,{'280224'}
27921,set()
12353,set()
19255,{'494721'}
2711,{'153453'}
13895,set()
4665,{'485444'}
28929,{'224322'}
14400,set()
10600,{'254225'}
8485,{'459461'}
5782,set()
8459,{'254208'}
22336,{'467184'}
8724,{'341771'}
26908,{'548509'}
9563,{'570603'}
6085,set()
750,set()
22878,{'420705'}
8682,{'168085'}
25729,{'221334'}
9985,{'221666'}
14880,set()
23832,{'89340'}
3180,{'416181'}
27344,set()
17216,{'517635'}
5779,set()
25669,set()
13844,set()
24751,set()
11668,{'571029'}
27090,set()
19679,set()
1469,{'427370'}
18723,{'557621'}
15747,set()
27920,"{'286796', '557554'}"
9218,set()
29618,{'459543'}
30359,{'545883'}
27173,{'423984'}
3075,set()
5831,{'346250'}
3231,set()
1491,set()
14747,set()
18768,{'549409'}
10873,set()
3651,{'516163'}
8963,{'198457'}
15197,set()
19590,{'357943'}
28114,{'545883'}
6211,set()
21105,set()
2230,set()
10727,set()
18022,set()
28436,{'98300'}
9481,set()
9698,set()
25967,{'251814'}
15696,{'556341'}
28391,{'558493'}
1153,{'516163'}
10852,{'424200'}
4196,{'494665'}
16676,{'392149'}
2668,set()
27563,{'514705'}
779,{'253292'}
17719,{'230404'}
18887,set()
17384,set()
20932,{'378900'}
12423,set()
6285,{'314689'}
2786,{'98675'}
21459,set()
17211,{'462649'}
16591,{'551764'}
8699,set()
27783,{'21611'}
23425,{'297114'}
25896,"{'432861', '92620'}"
14484,{'297255'}
12677,set()
1965,{'308896'}
22975,set()
2752,{'385491'}
22133,{'558418'}
9174,{'552999'}
17986,{'29806'}
15548,{'434956'}
1587,set()
26705,set()
9483,{'329450'}
20547,{'125068'}
12217,{'550125'}
1544,{'461580'}
7211,set()
12839,{'125149'}
24351,set()
908,{'309695'}
12319,{'92620'}
3515,set()
25574,set()
7941,set()
21530,{'483485'}
11519,set()
19796,{'224643'}
20043,{'545991'}
12261,set()
8402,set()
28791,set()
17219,"{'255534', '544412'}"
29878,set()
17593,set()
27528,set()
17794,{'481994'}
15490,"{'343808', '485444'}"
798,{'125068'}
19565,{'514833'}
28070,{'558317'}
15250,{'308896'}
5604,{'319139'}
17754,{'254477'}
1764,set()
26388,set()
16218,set()
18910,{'516378'}
24077,{'89162'}
18024,{'357362'}
15397,{'410610'}
3725,set()
18998,set()
3675,set()
22655,set()
534,set()
14217,set()
19947,{'572116'}
9191,set()
29418,{'558396'}
9240,set()
23896,{'282408'}
20225,"{'223439', '410610'}"
3777,set()
15688,set()
15702,set()
5222,set()
22440,{'314689'}
19640,{'514833'}
25960,{'571029'}
10295,set()
15628,set()
1644,{'550170'}
3546,set()
28969,set()
11534,set()
28686,set()
19388,{'459658'}
15268,{'308896'}
13429,{'545372'}
9099,{'491073'}
15091,{'558431'}
3887,set()
2043,set()
28087,set()
3864,set()
6317,{'554223'}
21262,{'551308'}
13404,set()
21647,{'205508'}
28707,set()
10990,set()
6483,{'427104'}
18214,set()
25518,{'282408'}
4377,{'228685'}
24797,set()
16149,{'516378'}
14849,set()
23529,{'549010'}
6171,set()
12173,{'252873'}
22675,{'548509'}
25881,set()
18138,{'232723'}
18502,{'308848'}
3014,{'441039'}
27610,{'416255'}
2709,{'115387'}
3415,set()
20265,{'570603'}
18967,{'286760'}
22446,{'124547'}
15393,set()
15736,{'178521'}
9836,{'308785'}
5379,set()
23945,{'516442'}
16261,{'216306'}
2268,set()
6131,{'278420'}
29392,{'102930'}
10488,{'103294'}
16374,{'538090'}
29274,{'308848'}
10780,set()
6680,set()
22117,{'494947'}
23958,set()
1969,set()
4822,{'409348'}
21709,{'356054'}
19485,{'91025'}
24131,set()
5570,set()
20489,{'440383'}
29440,set()
18886,set()
346,set()
24943,set()
463,{'459651'}
27648,set()
10401,set()
11873,{'494947'}
4729,{'64934'}
22193,set()
16872,set()
6344,"{'297072', '517786'}"
28850,set()
1186,set()
3145,{'254734'}
17294,set()
1665,set()
15865,set()
13155,{'154483'}
19750,set()
5331,{'484089'}
26634,set()
26394,set()
28254,{'550170'}
28622,{'308784'}
4870,{'21611'}
26118,{'291710'}
26210,set()
28013,set()
29479,{'556764'}
12235,set()
22436,{'548503'}
27573,set()
9696,{'461580'}
14853,{'410610'}
30383,set()
13148,{'125149'}
7426,{'461580'}
15165,set()
19869,{'545960'}
23165,set()
13395,set()
7126,{'415419'}
3393,set()
5115,{'549645'}
3295,{'534786'}
15395,{'553947'}
18224,{'548642'}
20817,set()
14271,set()
16599,{'558194'}
19593,{'545883'}
6629,"{'89616', '516163'}"
3497,set()
16772,{'473177'}
19604,{'552320'}
23008,{'278245'}
9624,set()
24826,"{'420733', '492409'}"
21089,{'426000'}
17619,{'538531'}
1977,set()
10047,{'297072'}
15614,{'39116'}
32,{'348248'}
12171,{'358185'}
15229,set()
15368,set()
9235,set()
21293,set()
25340,{'50418'}
19426,set()
1751,{'308785'}
6082,set()
11590,set()
4915,{'468041'}
358,set()
7310,{'416255'}
29949,{'472324'}
21803,set()
8298,set()
16711,{'392149'}
24927,{'252027'}
17640,set()
26837,set()
13634,set()
4143,set()
21343,set()
13230,set()
17876,"{'979', '474848'}"
30123,set()
16273,{'216306'}
19471,{'89156'}
26176,"{'487073', '545984'}"
4496,{'266993'}
12909,{'440859'}
9121,{'570603'}
19885,set()
22917,{'572124'}
27551,{'494947'}
26863,{'254462'}
23973,set()
16718,set()
8439,set()
27507,set()
21485,"{'551114', '178521'}"
1103,set()
4752,{'91999'}
28276,set()
24969,"{'278901', '198630'}"
30255,{'91025'}
65,set()
27995,set()
16579,{'82696'}
25589,{'308896'}
14460,set()
27865,set()
11406,{'514878'}
24325,set()
21329,set()
11079,set()
22732,{'317121'}
12479,set()
12586,{'272908'}
26916,{'558493'}
25296,{'462611'}
3358,{'121974'}
197,set()
19316,{'21514'}
22492,{'205508'}
21137,{'280224'}
17660,{'558431'}
112,set()
28062,set()
21905,{'308896'}
14860,{'154173'}
14279,set()
5271,{'273074'}
2599,set()
7145,set()
6053,set()
12020,{'251814'}
27520,set()
10967,set()
14866,set()
17520,{'407942'}
27186,{'461589'}
14838,{'440805'}
21894,{'330893'}
17245,{'424424'}
23543,set()
19800,set()
9865,{'317049'}
7697,set()
23773,{'29806'}
8124,set()
16766,set()
29248,set()
10968,{'254734'}
7411,set()
13445,set()
27906,{'116768'}
19152,set()
22919,{'572124'}
851,"{'380597', '269372'}"
13476,{'571669'}
15136,{'551344'}
12109,{'540930'}
293,set()
18014,set()
10250,set()
20176,set()
17732,set()
15948,set()
11038,set()
25469,set()
22956,{'215677'}
7388,{'494947'}
28893,set()
19225,set()
10123,{'554614'}
17457,{'106194'}
21371,{'551308'}
4228,{'459651'}
25214,{'308785'}
7838,{'426940'}
24744,set()
28857,set()
9309,{'522090'}
18899,{'459660'}
27614,set()
11964,{'297114'}
2488,{'230404'}
1529,{'545883'}
9677,set()
22695,{'570562'}
14563,"{'261797', '24961'}"
27487,set()
11168,set()
15804,{'489937'}
18560,{'430969'}
15309,{'467315'}
9904,{'536796'}
23964,{'232723'}
2561,{'554614'}
22451,{'205508'}
6167,{'317018'}
12340,"{'284793', '545960'}"
20187,{'91090'}
29856,set()
10946,set()
12363,{'461580'}
1803,set()
8558,set()
15383,set()
10915,{'481994'}
20917,{'64934'}
7408,set()
18948,{'459658'}
3195,set()
21081,{'278506'}
12492,set()
1295,set()
28798,{'124547'}
5638,set()
1367,set()
18060,{'460656'}
2493,{'493286'}
23350,{'64934'}
6440,set()
21283,set()
16518,{'353516'}
11968,set()
17535,{'73345'}
4678,set()
16503,{'481165'}
8582,set()
14735,{'261797'}
24308,set()
8179,set()
13235,set()
24690,set()
11133,{'545694'}
10655,set()
17944,set()
29124,{'273074'}
1694,{'357474'}
9450,{'570602'}
27907,set()
9835,{'410528'}
25774,set()
5190,{'117472'}
81,{'33931'}
29391,{'65023'}
14667,{'154707'}
7745,set()
16855,{'271429'}
27134,set()
18635,{'416664'}
13695,set()
10219,{'407942'}
21661,set()
23588,{'88072'}
18807,{'545883'}
15822,set()
637,{'570603'}
3269,{'558418'}
27072,set()
9572,{'570603'}
3381,{'420733'}
10432,{'227498'}
16484,set()
4700,{'271429'}
5756,{'277723'}
16224,{'317121'}
22261,set()
10677,set()
2062,{'252914'}
7117,set()
19987,{'291732'}
24331,{'317020'}
12471,set()
895,set()
18947,set()
3853,{'415736'}
27124,set()
15259,set()
11142,set()
25169,set()
16966,{'484996'}
29340,{'3612'}
21755,{'424424'}
22332,"{'314689', '427104'}"
11494,{'254593'}
9056,{'107874'}
9506,{'1021'}
15467,set()
8763,set()
920,set()
10045,{'297072'}
2365,set()
17104,set()
106,set()
30407,{'287654'}
10796,set()
16290,set()
27406,{'409912'}
28705,set()
13421,{'65113'}
14395,{'551534'}
28763,{'418194'}
3008,set()
21857,{'481165'}
806,{'308896'}
21064,{'552999'}
23333,{'534786'}
19867,set()
28543,set()
18098,{'395807'}
16864,{'460228'}
30091,{'514748'}
24898,{'467325'}
12702,{'550125'}
20591,set()
12531,"{'379497', '253292'}"
24890,set()
21767,{'84157'}
11970,{'125068'}
27624,set()
15872,{'316799'}
25536,set()
3298,"{'166368', '20353'}"
18623,set()
13783,set()
18499,{'467184'}
3082,set()
3657,{'570606'}
7504,{'571669'}
23457,{'252071'}
15047,set()
22985,set()
17675,set()
29237,set()
22424,{'154173'}
19942,{'572116'}
22480,{'415736'}
20370,set()
25698,set()
28491,"{'479959', '532423'}"
30339,{'29806'}
25323,{'253437'}
17477,set()
13028,set()
28571,{'358185'}
23572,{'89340'}
11091,set()
6231,{'494721'}
10863,set()
18780,{'415736'}
25423,set()
16471,set()
10193,set()
25386,set()
15502,set()
3171,{'254734'}
8365,{'571664'}
29348,{'556764'}
4350,{'410063'}
27595,set()
24244,set()
27570,set()
11,{'543275'}
25377,set()
1394,"{'490688', '280224'}"
17410,{'289206'}
12234,{'125068'}
13062,set()
10364,set()
547,{'253437'}
20279,set()
26913,{'558493'}
27985,set()
17778,{'65023'}
23823,{'556764'}
10819,{'232723'}
19201,set()
26030,set()
1430,set()
11359,{'330893'}
15029,{'39445'}
4275,{'128722'}
14244,set()
18400,{'468087'}
8940,{'221334'}
5085,{'308848'}
21226,{'117901'}
24007,set()
1052,{'20490'}
24418,set()
7311,{'416255'}
8875,{'552209'}
19678,set()
224,set()
19444,set()
8006,set()
25613,set()
28578,set()
1723,set()
15586,{'436449'}
2431,{'282408'}
18052,set()
10477,set()
20015,{'474139'}
9063,{'540930'}
19023,{'425477'}
27736,{'558368'}
13497,{'316799'}
5538,set()
7082,{'426507'}
9066,{'558418'}
26611,set()
18424,set()
29080,set()
24998,set()
19558,{'410352'}
16356,"{'516378', '48795'}"
17334,{'34576'}
3660,{'558268'}
21606,{'483485'}
19766,set()
7204,set()
12961,"{'558418', '545372'}"
12630,{'479541'}
23434,{'297114'}
25945,set()
29570,set()
16488,{'261372'}
4681,{'494947'}
23561,set()
28297,set()
19907,{'429982'}
15005,{'254593'}
23860,set()
17048,set()
23027,{'284696'}
377,{'545883'}
54,set()
14890,set()
28538,{'545812'}
14427,set()
3325,set()
22107,{'545959'}
30134,set()
6954,set()
27320,{'558183'}
16138,{'317121'}
13533,set()
11544,{'125068'}
7927,set()
20123,{'282408'}
24008,set()
11972,set()
7624,set()
10823,set()
3744,set()
16361,{'24099'}
23731,set()
28911,set()
10487,set()
23188,{'88072'}
23613,set()
1255,set()
4828,{'551173'}
41,"{'544480', '320747'}"
25094,set()
22396,set()
15080,"{'558431', '310619'}"
1928,set()
15838,set()
16153,{'198977'}
4432,set()
21321,{'551308'}
17664,set()
30348,set()
823,{'558242'}
25935,{'50418'}
21178,set()
29804,{'572116'}
11260,{'15971'}
5171,{'741'}
18712,set()
204,set()
6724,{'558183'}
2296,set()
11885,"{'149446', '9513'}"
28164,set()
12468,set()
23259,{'467689'}
11570,{'550125'}
8787,{'317121'}
26909,set()
22125,set()
528,"{'550125', '337449'}"
30089,{'89340'}
14948,set()
29585,{'317018'}
4578,{'110814'}
26994,set()
29438,{'423944'}
14144,set()
20378,{'125952'}
19856,set()
29811,{'571669'}
27873,set()
649,{'473177'}
22578,{'251814'}
7840,{'273167'}
3528,{'15971'}
14565,{'289213'}
24038,{'29806'}
573,{'570603'}
23538,{'514748'}
6360,{'334871'}
17937,set()
6100,{'47161'}
22170,{'558418'}
5660,set()
18473,{'282408'}
26646,{'254114'}
3049,set()
10964,set()
26788,set()
27153,set()
25821,set()
3791,{'484560'}
4956,set()
10147,{'493503'}
22467,{'265497'}
24343,set()
22059,{'252027'}
17031,{'73345'}
18465,set()
18569,set()
7236,{'84120'}
12905,set()
14904,{'272454'}
998,{'91497'}
26093,{'554140'}
2715,{'426507'}
15214,set()
26990,set()
16357,set()
4166,set()
22231,{'126108'}
15721,set()
3130,{'64934'}
7069,{'352273'}
29369,{'269372'}
26972,set()
28913,set()
7899,set()
8183,set()
15436,set()
8202,set()
5768,{'198630'}
14501,{'383778'}
8483,{'297114'}
28582,{'297114'}
23171,set()
9046,{'570603'}
29174,{'308920'}
24317,set()
29652,set()
22633,set()
10871,set()
13221,{'205446'}
24738,{'115387'}
20438,set()
4655,set()
13363,{'516474'}
2362,set()
3769,{'317121'}
5209,set()
11360,set()
25025,set()
23777,set()
16995,{'521297'}
6588,{'542363'}
15531,{'434956'}
21537,set()
30414,{'278245'}
524,{'280854'}
3771,set()
29633,set()
29685,set()
13341,{'516474'}
13470,set()
14007,{'487371'}
12956,set()
17234,"{'262488', '493286'}"
1442,set()
11098,set()
12151,{'440699'}
25985,set()
11130,{'205446'}
20090,{'205508'}
1305,{'284696'}
15831,{'179797'}
8467,"{'358185', '545959'}"
29143,set()
24755,set()
5795,set()
16997,set()
4877,set()
12500,set()
20578,set()
3409,set()
18813,set()
28796,{'418194'}
18630,set()
27729,{'571029'}
9900,{'65113'}
7149,set()
11089,{'545372'}
8470,{'252877'}
3510,{'403225'}
23461,set()
10080,{'492409'}
3912,{'461580'}
8954,set()
24648,{'357474'}
12240,{'319139'}
18800,set()
437,set()
19331,{'558194'}
2295,{'467315'}
13335,{'545694'}
29267,set()
14742,{'154263'}
24414,"{'385439', '309153'}"
11385,set()
23184,set()
9080,{'203175'}
9434,set()
4347,set()
11463,set()
5373,set()
26477,{'545989'}
26165,{'545984'}
26414,{'514833'}
5035,set()
6447,{'545694'}
11583,"{'489065', '570603'}"
21452,set()
7064,set()
24857,set()
17776,set()
22256,"{'84612', '126108', '24961'}"
6362,{'310619'}
21123,{'280224'}
8209,set()
18133,{'570562'}
15112,set()
3530,set()
1208,set()
4272,{'436449'}
9418,{'523146'}
6497,{'427370'}
27309,set()
8705,set()
5422,set()
14453,set()
6094,{'570562'}
14970,set()
21229,set()
13124,set()
6099,{'29806'}
37,{'551114'}
25806,{'554428'}
25603,set()
23397,{'297114'}
26331,{'514613'}
13633,set()
4625,set()
21858,set()
927,{'378900'}
4661,{'461580'}
16621,{'529051'}
24144,"{'90664', '420070'}"
11460,{'317049'}
24948,set()
9470,"{'432624', '356054'}"
26658,{'266783'}
23874,{'89340'}
8048,set()
5158,{'486721'}
25167,{'459664'}
11753,set()
26222,set()
7922,{'200113'}
8756,{'350864'}
21152,{'252071'}
10527,{'462611'}
28524,{'409803'}
27477,set()
23946,set()
13175,set()
16131,{'261372'}
11893,{'73734'}
7113,set()
11937,{'297114'}
13424,{'488099'}
28439,set()
11134,set()
17118,set()
19044,{'494721'}
3389,set()
3858,set()
27390,{'514878'}
9322,"{'187882', '73345'}"
10971,{'297103'}
22156,{'558418'}
11159,{'553184'}
20848,set()
28730,{'282408'}
25436,set()
10540,{'490688'}
1111,set()
228,{'551308'}
20092,{'282408'}
10510,{'91497'}
20192,set()
26075,{'554140'}
19532,set()
2463,{'548642'}
6488,set()
29593,{'549010'}
10282,set()
28403,set()
22236,{'126108'}
496,{'115872'}
13436,{'483518'}
3281,{'570603'}
10422,{'309695'}
16177,{'570606'}
25475,set()
12542,{'379497'}
22672,{'548509'}
2178,set()
8927,set()
5390,set()
20876,set()
13871,set()
2005,{'198402'}
28694,set()
5969,{'343793'}
15212,{'490688'}
14380,{'78639'}
15017,{'273167'}
27625,{'441039'}
24986,set()
15754,{'494947'}
25196,{'410528'}
3741,set()
26834,{'545991'}
13227,"{'402534', '290056'}"
18837,{'459658'}
26778,{'554140'}
11184,{'572116'}
20409,{'516481'}
5330,{'516474'}
22854,set()
30386,set()
8126,set()
3512,{'24961'}
19011,{'124547'}
29137,set()
9830,{'261372'}
20560,{'432861'}
19988,{'291732'}
